endpointUrl,vocab
https://hkcan.julac.org/lod/sparql,http://www.w3.org/1999/02/22-rdf-syntax-ns#
https://www.foodie-cloud.org/sparql,http://www.w3.org/1999/02/22-rdf-syntax-ns#
http://es.dbpedia.org/sparql,http://www.w3.org/2004/02/skos/core#
http://sparql.europeana.eu,http://www.w3.org/2004/02/skos/core#
http://lod.openlinksw.com/sparql,http://www.w3.org/2004/02/skos/core#
http://uccaribe.eagle-i.net/sparqler/sparql,http://www.w3.org/2000/01/rdf-schema#
https://data.nationallibrary.fi/bib/sparql,http://www.w3.org/1999/02/22-rdf-syntax-ns#
http://sparql.datao.net/sparql,http://www.w3.org/2000/01/rdf-schema#
https://beta.sparql.swisslipids.org/,http://www.w3.org/2004/02/skos/core#
http://data.bibliotheken.nl/sparql,http://www.w3.org/1999/02/22-rdf-syntax-ns#
https://www.bgee.org/sparql,http://www.w3.org/2004/02/skos/core#
https://digitaalerfgoed.poolparty.biz/PoolParty/sparql/term/id/cht,http://www.w3.org/2002/07/owl#
https://ldf.fi/folklore/sparql,http://www.w3.org/1999/02/22-rdf-syntax-ns#
https://dati.camera.it/sparql,http://www.w3.org/2000/01/rdf-schema#
https://joinup.ec.europa.eu/sparql,http://www.w3.org/2000/01/rdf-schema#
https://www.thegazette.co.uk/sparql,http://www.w3.org/2000/01/rdf-schema#
http://resource.geolba.ac.at/PoolParty/sparql/tectonicunit,http://www.w3.org/2002/07/owl#
https://sparql.crssnky.xyz/spql/imas/query,http://www.w3.org/2002/07/owl#
https://metadb.riken.jp/sparql,http://www.w3.org/2004/02/skos/core#
https://id.nlm.nih.gov/mesh/sparql,http://www.w3.org/2000/01/rdf-schema#
https://lov.okfn.org/dataset/lov/sparql,http://www.w3.org/1999/02/22-rdf-syntax-ns#
https://api.druid.datalegend.net/datasets/MiconSchorsij/OnTheWaterfront/sparql,http://www.w3.org/1999/02/22-rdf-syntax-ns#
http://environment.data.gov.uk/sparql/bwq/query,http://www.w3.org/2002/07/owl#
https://hu.dbpedia.org/sparql,http://www.w3.org/2002/07/owl#
https://api.druid.datalegend.net/datasets/AdamNet/Geography/sparql,http://www.w3.org/2000/01/rdf-schema#
http://uriburner.com/sparql,http://www.w3.org/2003/11/swrl#
https://schema.gov.it/sparql,http://www.w3.org/2002/07/owl#
https://ts.glycosmos.org/sparql,http://www.w3.org/2003/11/swrl#
http://vocabs.ardc.edu.au/repository/api/sparql/aas_the-unified-astronomy-thesaurus_4-0-1,http://www.w3.org/2004/02/skos/core#
https://bittich.be/sparql,http://www.w3.org/1999/02/22-rdf-syntax-ns#
https://api.druid.datalegend.net/datasets/Per-LOD-ad-Astra/Sleutelkastje/sparql,http://www.w3.org/1999/02/22-rdf-syntax-ns#
https://api.druid.datalegend.net/datasets/HistoryOfWork/historyOfWork-all-latest/services/historyOfWork-all-latest/sparql,http://www.w3.org/1999/02/22-rdf-syntax-ns#
https://api.druid.datalegend.net/datasets/dataLegend/Baghdad-to-London/sparql,http://www.w3.org/2004/02/skos/core#
https://api.druid.datalegend.net/datasets/nlgis/mint/sparql,http://www.w3.org/2002/07/owl#
http://bio2rdf.org/sparql,http://www.w3.org/2004/02/skos/core#
https://data.gesis.org/claimskg/sparql,http://www.w3.org/1999/02/22-rdf-syntax-ns#
https://opendata.mfcr.cz/lod/sparql,http://www.w3.org/2002/07/owl#
https://data.mpsv.cz/sparql/,http://www.w3.org/2002/07/owl#
https://chemblmirror.rdf.bigcat-bioinformatics.org/sparql,http://www.w3.org/2000/01/rdf-schema#
http://linkedlifedata.com/sparql,http://www.w3.org/2000/01/rdf-schema#
https://ldf.fi/warsa/sparql,http://www.w3.org/2004/02/skos/core#
https://ldf.fi/ww1lod/sparql,http://www.w3.org/1999/02/22-rdf-syntax-ns#
http://ldf.fi/kirjasampo/sparql,http://www.w3.org/1999/02/22-rdf-syntax-ns#
https://hitontology.eu/sparql,http://www.w3.org/ns/shacl#
https://api.druid.datalegend.net/datasets/CLARIAH-VL/Ghent-Gazetteer/sparql,http://www.w3.org/2004/02/skos/core#
https://knowledge.brc.riken.jp/sparql,http://www.w3.org/2002/07/owl#
https://ts.glytoucan.org/sparql,http://www.w3.org/2000/01/rdf-schema#
https://api.druid.datalegend.net/datasets/dataLegend/gemeentegeschiedenis/sparql,http://www.w3.org/2000/01/rdf-schema#
https://zbw.eu/beta/sparql/gnd/query,http://www.w3.org/1999/02/22-rdf-syntax-ns#
https://dbmi-icode-01.dbmi.pitt.edu/sparql,http://www.w3.org/1999/02/22-rdf-syntax-ns#
http://demo.openlinksw.com/sparql,http://spinrdf.org/spin#
http://dati.camera.it/sparql,http://www.w3.org/1999/02/22-rdf-syntax-ns#
https://lov.linkeddata.es/dataset/lov/sparql,http://www.w3.org/1999/02/22-rdf-syntax-ns#
https://opendata1.opendata.u-psud.fr/sparql,http://www.w3.org/1999/02/22-rdf-syntax-ns#
https://vocab.nerc.ac.uk/sparql,http://www.w3.org/2004/02/skos/core#
https://knowledge.brc.riken.jp/sparql,http://www.w3.org/2003/11/swrl#
https://opendata.aragon.es/sparql,http://www.w3.org/2004/02/skos/core#
http://alaska.eagle-i.net/sparqler/sparql,http://www.w3.org/1999/02/22-rdf-syntax-ns#
https://www.snik.eu/sparql,http://www.w3.org/2002/07/owl#
https://triplestore.iccu.sbn.it/sparql,http://www.w3.org/1999/02/22-rdf-syntax-ns#
https://sparql.uniprot.org/sparql,http://www.w3.org/ns/shacl#
https://data.mvcr.gov.cz/sparql,http://www.w3.org/2004/02/skos/core#
https://data.cervantesvirtual.com/sparql,http://www.w3.org/2000/01/rdf-schema#
https://lsd.dbcls.jp/sparql,http://www.w3.org/2004/02/skos/core#
http://lov.okfn.org/dataset/lov/sparql,http://www.w3.org/ns/shacl#
http://kaiko.getalp.org/sparql,http://www.w3.org/1999/02/22-rdf-syntax-ns#
https://weakg.i3s.unice.fr/sparql,http://www.w3.org/2000/01/rdf-schema#
http://api.finto.fi/sparql,http://www.w3.org/2004/02/skos/core#
https://api.finto.fi/sparql,http://www.w3.org/ns/shacl#
https://xn--slovnk-7va.gov.cz/sparql,http://www.w3.org/2000/01/rdf-schema#
https://sparql.glyconavi.org/sparql,http://www.w3.org/1999/02/22-rdf-syntax-ns#
http://vocabs.ands.org.au/repository/api/sparql/ga_geologic-unit-type_v0-1,http://www.w3.org/2000/01/rdf-schema#
https://alma.uni.lu/sparql,http://www.w3.org/2004/02/skos/core#
https://cs.dbpedia.org/sparql,http://www.w3.org/2000/01/rdf-schema#
http://www.ss-framework.com/sparql,http://www.w3.org/2000/01/rdf-schema#
https://knowledge.brc.riken.jp/sparql,http://www.w3.org/2004/02/skos/core#
http://upr.eagle-i.net/sparqler/sparql,http://www.w3.org/2000/01/rdf-schema#
https://ldf.fi/warsa/sparql,http://www.w3.org/2002/07/owl#
http://d2kab.i3s.unice.fr/sparql,http://www.w3.org/2000/01/rdf-schema#
https://data.mpsv.cz/sparql/,http://www.w3.org/2004/02/skos/core#
https://api.druid.datalegend.net/datasets/dataLegend/Admissies-Haarlem/sparql,http://www.w3.org/1999/02/22-rdf-syntax-ns#
https://opendata.mfcr.cz/lod/sparql,http://www.w3.org/2004/02/skos/core#
https://lov.okfn.org/dataset/lov/sparql,http://spinrdf.org/spin#
https://fr.dbpedia.org/sparql,http://www.w3.org/2000/01/rdf-schema#
https://lod.tamtamresearch.com/sparql,http://www.w3.org/ns/shacl#
https://ontology.inrae.fr/frenchcropusage/sparql,http://www.w3.org/1999/02/22-rdf-syntax-ns#
http://bio2rdf.org/sparql,http://www.w3.org/2002/07/owl#
https://api.druid.datalegend.net/datasets/HistoryOfWork/historyOfWork-all-latest/sparql,http://www.w3.org/ns/shacl#
https://alma.uni.lu/sparql,http://www.w3.org/2002/07/owl#
https://data.cssz.cz/sparql,http://www.w3.org/1999/02/22-rdf-syntax-ns#
http://api.finto.fi/sparql,http://www.w3.org/2002/07/owl#
https://zbw.eu/beta/sparql/stw/query,http://www.w3.org/1999/02/22-rdf-syntax-ns#
https://data.mvcr.gov.cz/sparql,http://www.w3.org/2002/07/owl#
http://sparql.proconsortium.org/virtuoso/sparql,http://www.w3.org/2000/01/rdf-schema#
http://sparql.uniprot.org,http://www.w3.org/1999/02/22-rdf-syntax-ns#
https://covidontheweb.inria.fr/sparql,http://www.w3.org/2000/01/rdf-schema#
https://api.druid.datalegend.net/datasets/nlgis/cshapes/sparql,http://www.w3.org/2000/01/rdf-schema#
http://dbkwik.webdatacommons.org/sparql,http://www.w3.org/1999/02/22-rdf-syntax-ns#
http://metadb.riken.jp/sparql,http://www.w3.org/2000/01/rdf-schema#
https://lsd.dbcls.jp/sparql,http://www.w3.org/2002/07/owl#
https://opendata.aragon.es/sparql,http://www.w3.org/2002/07/owl#
https://www.snik.eu/sparql,http://www.w3.org/2004/02/skos/core#
https://coxpresdb.jp/sparql,http://www.w3.org/2000/01/rdf-schema#
http://linkeddata.finki.ukim.mk/sparql,http://www.w3.org/2002/07/owl#
http://data.persee.fr/sparql,http://www.w3.org/2000/01/rdf-schema#
https://vocab.nerc.ac.uk/sparql,http://www.w3.org/2002/07/owl#
https://beta.sparql.swisslipids.org/,http://www.w3.org/2002/07/owl#
https://api.druid.datalegend.net/datasets/mromanello/hucit/sparql,http://www.w3.org/2000/01/rdf-schema#
http://psm.eagle-i.net/sparqler/sparql,http://www.w3.org/2000/01/rdf-schema#
https://www.bgee.org/sparql,http://www.w3.org/2002/07/owl#
https://metadb.riken.jp/sparql,http://www.w3.org/2003/11/swrl#
http://es.dbpedia.org/sparql,http://www.w3.org/2002/07/owl#
http://sparql.europeana.eu,http://www.w3.org/2002/07/owl#
http://lod.openlinksw.com/sparql,http://www.w3.org/2002/07/owl#
https://bmrbpub.pdbj.org/search/rdf,http://www.w3.org/2004/02/skos/core#
http://ldf.fi/warsa/sparql,http://www.w3.org/2002/07/owl#
https://lov.linkeddata.es/dataset/lov/sparql,http://spinrdf.org/spin#
http://uriburner.com/sparql,http://www.w3.org/2004/02/skos/core#
https://data.europa.eu/sparql,http://www.w3.org/2002/07/owl#
http://demo.openlinksw.com/sparql,http://www.w3.org/1999/02/22-rdf-syntax-ns#
https://ts.glycosmos.org/sparql,http://www.w3.org/2004/02/skos/core#
https://opendatacommunities.org/sparql,http://www.w3.org/2002/07/owl#
https://api.druid.datalegend.net/datasets/nlgis/gemeentegeschiedenis/sparql,http://www.w3.org/2000/01/rdf-schema#
http://data.allie.dbcls.jp/sparql,http://www.w3.org/2004/02/skos/core#
https://ld.ncl.edu.tw/fuseki/lod/query,http://www.w3.org/2000/01/rdf-schema#
http://vocabs.ardc.edu.au/repository/api/sparql/aas_the-unified-astronomy-thesaurus_4-0-1,http://www.w3.org/2002/07/owl#
https://www.govdata.de/sparql,http://www.w3.org/1999/02/22-rdf-syntax-ns#
http://eventmedia.eurecom.fr/sparql,http://www.w3.org/1999/02/22-rdf-syntax-ns#
https://yago-knowledge.org/sparql/query,http://www.w3.org/ns/shacl#
http://aemet.linkeddata.es/sparql,http://www.w3.org/1999/02/22-rdf-syntax-ns#
http://vocabs.ands.org.au/repository/api/sparql/csiro_international-chronostratigraphic-chart_2018,http://www.w3.org/2000/01/rdf-schema#
http://environment.data.gov.uk/sparql/bwq/query,http://www.w3.org/2004/02/skos/core#
https://glyconnect.expasy.org/sparql,http://www.w3.org/2000/01/rdf-schema#
http://de.dbpedia.org/sparql,http://www.w3.org/1999/02/22-rdf-syntax-ns#
https://schema.gov.it/sparql,http://www.w3.org/2004/02/skos/core#
http://dbtune.org/bbc/peel/sparql,http://www.w3.org/1999/02/22-rdf-syntax-ns#
https://hu.dbpedia.org/sparql,http://www.w3.org/2004/02/skos/core#
https://api.druid.datalegend.net/datasets/AdamNet/Heritage/sparql,http://www.w3.org/1999/02/22-rdf-syntax-ns#
https://api.druid.datalegend.net/datasets/dataLegend/strikes/sparql,http://www.w3.org/2000/01/rdf-schema#
http://lod.openlinksw.com/sparql,http://www.w3.org/2003/11/swrl#
https://data.dia.gov.cz/sparql,http://www.w3.org/1999/02/22-rdf-syntax-ns#
https://digitaalerfgoed.poolparty.biz/PoolParty/sparql/term/id/cht,http://www.w3.org/2004/02/skos/core#
http://resource.geolba.ac.at/PoolParty/sparql/tectonicunit,http://www.w3.org/2004/02/skos/core#
https://metadb.riken.jp/sparql,http://www.w3.org/2002/07/owl#
https://rdf.metanetx.org/sparql,http://www.w3.org/2000/01/rdf-schema#
https://www.bgee.org/sparql,http://www.w3.org/2003/11/swrl#
https://clara.univ-nantes.fr/sparql,http://www.w3.org/2002/07/owl#
http://dbtune.org/classical/sparql,http://www.w3.org/2002/07/owl#
https://rdf.insee.fr/sparql,http://www.w3.org/2004/02/skos/core#
https://lov.okfn.org/dataset/lov/sparql,http://www.w3.org/2000/01/rdf-schema#
https://id.nlm.nih.gov/mesh/sparql,http://www.w3.org/1999/02/22-rdf-syntax-ns#
https://ld.cultural.jp/sparql,http://www.w3.org/2002/07/owl#
https://joinup.ec.europa.eu/sparql,http://www.w3.org/1999/02/22-rdf-syntax-ns#
http://msm.eagle-i.net/sparqler/sparql,http://www.w3.org/2002/07/owl#
https://linked.opendata.cz/sparql,http://www.w3.org/2004/02/skos/core#
https://semanticweb.cs.vu.nl/dss/sparql,http://www.w3.org/2002/07/owl#
https://www.thegazette.co.uk/sparql,http://www.w3.org/1999/02/22-rdf-syntax-ns#
https://ldf.fi/folklore/sparql,http://www.w3.org/2000/01/rdf-schema#
https://dati.camera.it/sparql,http://www.w3.org/1999/02/22-rdf-syntax-ns#
http://hkcan.julac.org/lod/sparql,http://www.w3.org/1999/02/22-rdf-syntax-ns#
http://uriburner.com/sparql,http://www.w3.org/ns/shacl#
http://data.cervantesvirtual.com/sparql,http://www.w3.org/2002/07/owl#
http://geo.linkeddata.es/sparql,http://www.w3.org/2002/07/owl#
https://api.druid.datalegend.net/datasets/Per-LOD-ad-Astra/Sleutelkastje/sparql,http://www.w3.org/2000/01/rdf-schema#
https://query.portal.mardi4nfdi.de/proxy/wdqs/bigdata/namespace/wdq/sparql,http://www.w3.org/2002/07/owl#
https://api.druid.datalegend.net/datasets/AdamNet/Geography/sparql,http://www.w3.org/1999/02/22-rdf-syntax-ns#
https://api.druid.datalegend.net/datasets/MiconSchorsij/OnTheWaterfront/sparql,http://www.w3.org/2000/01/rdf-schema#
https://ja.dbpedia.org/sparql,http://www.w3.org/2004/02/skos/core#
http://sparql.lynx-project.eu,http://www.w3.org/2002/07/owl#
http://caligraph.org/sparql,http://www.w3.org/1999/02/22-rdf-syntax-ns#
https://api.druid.datalegend.net/datasets/dataLegend/Clio-Infra/sparql,http://www.w3.org/2000/01/rdf-schema#
http://vocab.getty.edu/sparql,http://www.w3.org/2002/07/owl#
https://api.druid.datalegend.net/datasets/andb/andb-leden/sparql,http://www.w3.org/2002/07/owl#
https://dba-rdf.biosciencedbc.jp/sparql,http://www.w3.org/1999/02/22-rdf-syntax-ns#
http://ldf.fi/semparl/sparql,http://www.w3.org/2000/01/rdf-schema#
https://query.wikidata.org/bigdata/namespace/wdq/sparql,http://www.w3.org/2004/02/skos/core#
http://sparql.datao.net/sparql,http://www.w3.org/1999/02/22-rdf-syntax-ns#
http://data.bibliotheken.nl/sparql,http://www.w3.org/2000/01/rdf-schema#
https://api.druid.datalegend.net/datasets/dataLegend/CEDAR-S/sparql,http://www.w3.org/2004/02/skos/core#
http://uccaribe.eagle-i.net/sparqler/sparql,http://www.w3.org/1999/02/22-rdf-syntax-ns#
https://api.kunstmuseum.nl/query/proxy/wdqs/bigdata/namespace/wdq/sparql,http://www.w3.org/2000/01/rdf-schema#
https://www.foodie-cloud.org/sparql,http://www.w3.org/2000/01/rdf-schema#
https://triplestore.iccu.sbn.it/sparql,http://www.w3.org/2000/01/rdf-schema#
https://ontology.inrae.fr/bsv/sparql,http://www.w3.org/2002/07/owl#
http://vocab.nerc.ac.uk/sparql/,http://www.w3.org/2004/02/skos/core#
http://alaska.eagle-i.net/sparqler/sparql,http://www.w3.org/2000/01/rdf-schema#
http://dati.camera.it/sparql,http://www.w3.org/2000/01/rdf-schema#
https://lov.linkeddata.es/dataset/lov/sparql,http://www.w3.org/2000/01/rdf-schema#
http://datos.bne.es/sparql,http://www.w3.org/2002/07/owl#
https://es.dbpedia.org/sparql,http://www.w3.org/2004/02/skos/core#
https://opendata1.opendata.u-psud.fr/sparql,http://www.w3.org/2000/01/rdf-schema#
https://datos.bne.es/sparql,http://www.w3.org/2004/02/skos/core#
https://hitontology.eu/sparql,http://www.w3.org/2002/07/owl#
https://zbw.eu/beta/sparql/gnd/query,http://www.w3.org/2000/01/rdf-schema#
https://dbmi-icode-01.dbmi.pitt.edu/sparql,http://www.w3.org/2000/01/rdf-schema#
http://rdf.geneontology.org/blazegraph/sparql,http://www.w3.org/2004/02/skos/core#
http://sparql.archives-ouvertes.fr/sparql,http://www.w3.org/2002/07/owl#
http://lov.okfn.org/dataset/lov/sparql,http://www.w3.org/2003/11/swrl#
https://cs.dbpedia.org/sparql,http://www.w3.org/1999/02/22-rdf-syntax-ns#
http://wasabi.inria.fr/sparql,http://www.w3.org/2004/02/skos/core#
https://api.druid.datalegend.net/datasets/MiconSchorsij/thesaurus/sparql,http://www.w3.org/1999/02/22-rdf-syntax-ns#
https://xn--slovnk-7va.gov.cz/sparql,http://www.w3.org/1999/02/22-rdf-syntax-ns#
https://sparql.glyconavi.org/sparql,http://www.w3.org/2000/01/rdf-schema#
http://vocabs.ands.org.au/repository/api/sparql/ga_geologic-unit-type_v0-1,http://www.w3.org/1999/02/22-rdf-syntax-ns#
http://jsu.eagle-i.net/sparqler/sparql,http://www.w3.org/2002/07/owl#
https://lod.tamtamresearch.com/sparql,http://www.w3.org/2004/02/skos/core#
http://kaiko.getalp.org/sparql,http://www.w3.org/2000/01/rdf-schema#
https://api.druid.datalegend.net/datasets/nlgis/mint/sparql,http://www.w3.org/ns/shacl#
https://weakg.i3s.unice.fr/sparql,http://www.w3.org/1999/02/22-rdf-syntax-ns#
https://kaiko.getalp.org/sparql,http://www.w3.org/2002/07/owl#
https://api.druid.datalegend.net/datasets/IISG/jobHoard/sparql,http://www.w3.org/2002/07/owl#
https://data.cervantesvirtual.com/sparql,http://www.w3.org/1999/02/22-rdf-syntax-ns#
https://lod.sztaki.hu/sparql,http://www.w3.org/2004/02/skos/core#
https://data.gesis.org/claimskg/sparql,http://www.w3.org/2000/01/rdf-schema#
https://api.finto.fi/sparql,http://www.w3.org/2002/07/owl#
http://lov.okfn.org/dataset/lov/sparql,http://www.w3.org/2002/07/owl#
https://api.druid.datalegend.net/datasets/HistoryOfWork/historyOfWork-all-latest/services/historyOfWork-all-latest/sparql,http://www.w3.org/2000/01/rdf-schema#
https://www.snik.eu/sparql,http://www.w3.org/ns/shacl#
https://ldf.fi/mmm/sparql,http://www.w3.org/2002/07/owl#
https://sparql.uniprot.org/sparql,http://www.w3.org/2002/07/owl#
https://ts.glytoucan.org/sparql,http://www.w3.org/1999/02/22-rdf-syntax-ns#
https://api.druid.datalegend.net/datasets/dataLegend/gemeentegeschiedenis/sparql,http://www.w3.org/1999/02/22-rdf-syntax-ns#
http://utep.eagle-i.net/sparqler/sparql,http://www.w3.org/2002/07/owl#
https://sparql.string-db.org/,http://www.w3.org/2002/07/owl#
https://api.druid.datalegend.net/datasets/ESTA-DEMO/esta-demo-viz/sparql,http://www.w3.org/1999/02/22-rdf-syntax-ns#
http://ldf.fi/kirjasampo/sparql,http://www.w3.org/2000/01/rdf-schema#
https://data.persee.fr/sparql,http://www.w3.org/2002/07/owl#
https://chemblmirror.rdf.bigcat-bioinformatics.org/sparql,http://www.w3.org/1999/02/22-rdf-syntax-ns#
http://linkedlifedata.com/sparql,http://www.w3.org/1999/02/22-rdf-syntax-ns#
https://ldf.fi/ww1lod/sparql,http://www.w3.org/2000/01/rdf-schema#
https://triplestore.iccu.sbn.it/sparql,http://www.w3.org/2004/02/skos/core#
http://alaska.eagle-i.net/sparqler/sparql,http://www.w3.org/2004/02/skos/core#
https://opendata.aragon.es/sparql,http://www.w3.org/1999/02/22-rdf-syntax-ns#
http://vocab.nerc.ac.uk/sparql/,http://www.w3.org/2000/01/rdf-schema#
https://vocab.nerc.ac.uk/sparql,http://www.w3.org/1999/02/22-rdf-syntax-ns#
http://dati.camera.it/sparql,http://www.w3.org/2004/02/skos/core#
https://lov.linkeddata.es/dataset/lov/sparql,http://www.w3.org/2004/02/skos/core#
https://es.dbpedia.org/sparql,http://www.w3.org/2000/01/rdf-schema#
https://datos.bne.es/sparql,http://www.w3.org/2000/01/rdf-schema#
http://uriburner.com/sparql,http://spinrdf.org/spin#
http://rdf.geneontology.org/blazegraph/sparql,http://www.w3.org/2000/01/rdf-schema#
http://linkeddata.finki.ukim.mk/sparql,http://www.w3.org/1999/02/22-rdf-syntax-ns#
https://zbw.eu/beta/sparql/gnd/query,http://www.w3.org/2004/02/skos/core#
http://wasabi.inria.fr/sparql,http://www.w3.org/2000/01/rdf-schema#
https://sparql.glyconavi.org/sparql,http://www.w3.org/2004/02/skos/core#
https://data.cssz.cz/sparql,http://www.w3.org/2002/07/owl#
https://alma.uni.lu/sparql,http://www.w3.org/1999/02/22-rdf-syntax-ns#
http://api.finto.fi/sparql,http://www.w3.org/1999/02/22-rdf-syntax-ns#
