vocab,endpointUrl
http://www.w3.org/1999/02/22-rdf-syntax-ns#,https://hkcan.julac.org/lod/sparql
http://www.w3.org/1999/02/22-rdf-syntax-ns#,https://www.foodie-cloud.org/sparql
http://www.w3.org/2004/02/skos/core#,http://es.dbpedia.org/sparql
http://www.w3.org/2004/02/skos/core#,http://sparql.europeana.eu
http://www.w3.org/2004/02/skos/core#,http://lod.openlinksw.com/sparql
http://www.w3.org/2000/01/rdf-schema#,http://uccaribe.eagle-i.net/sparqler/sparql
http://www.w3.org/1999/02/22-rdf-syntax-ns#,https://data.nationallibrary.fi/bib/sparql
http://www.w3.org/2000/01/rdf-schema#,http://sparql.datao.net/sparql
http://www.w3.org/2004/02/skos/core#,https://beta.sparql.swisslipids.org/
http://www.w3.org/1999/02/22-rdf-syntax-ns#,http://data.bibliotheken.nl/sparql
http://www.w3.org/2004/02/skos/core#,https://www.bgee.org/sparql
http://www.w3.org/2002/07/owl#,https://digitaalerfgoed.poolparty.biz/PoolParty/sparql/term/id/cht
http://www.w3.org/1999/02/22-rdf-syntax-ns#,https://ldf.fi/folklore/sparql
http://www.w3.org/2000/01/rdf-schema#,https://dati.camera.it/sparql
http://www.w3.org/2000/01/rdf-schema#,https://joinup.ec.europa.eu/sparql
http://www.w3.org/2000/01/rdf-schema#,https://www.thegazette.co.uk/sparql
http://www.w3.org/2002/07/owl#,http://resource.geolba.ac.at/PoolParty/sparql/tectonicunit
http://www.w3.org/2002/07/owl#,https://sparql.crssnky.xyz/spql/imas/query
http://www.w3.org/2004/02/skos/core#,https://metadb.riken.jp/sparql
http://www.w3.org/2000/01/rdf-schema#,https://id.nlm.nih.gov/mesh/sparql
http://www.w3.org/1999/02/22-rdf-syntax-ns#,https://lov.okfn.org/dataset/lov/sparql
http://www.w3.org/1999/02/22-rdf-syntax-ns#,https://api.druid.datalegend.net/datasets/MiconSchorsij/OnTheWaterfront/sparql
http://www.w3.org/2002/07/owl#,http://environment.data.gov.uk/sparql/bwq/query
http://www.w3.org/2002/07/owl#,https://hu.dbpedia.org/sparql
http://www.w3.org/2000/01/rdf-schema#,https://api.druid.datalegend.net/datasets/AdamNet/Geography/sparql
http://www.w3.org/2003/11/swrl#,http://uriburner.com/sparql
http://www.w3.org/2002/07/owl#,https://schema.gov.it/sparql
http://www.w3.org/2003/11/swrl#,https://ts.glycosmos.org/sparql
http://www.w3.org/2004/02/skos/core#,http://vocabs.ardc.edu.au/repository/api/sparql/aas_the-unified-astronomy-thesaurus_4-0-1
http://www.w3.org/1999/02/22-rdf-syntax-ns#,https://bittich.be/sparql
http://www.w3.org/1999/02/22-rdf-syntax-ns#,https://api.druid.datalegend.net/datasets/Per-LOD-ad-Astra/Sleutelkastje/sparql
http://www.w3.org/1999/02/22-rdf-syntax-ns#,https://api.druid.datalegend.net/datasets/HistoryOfWork/historyOfWork-all-latest/services/historyOfWork-all-latest/sparql
http://www.w3.org/2004/02/skos/core#,https://api.druid.datalegend.net/datasets/dataLegend/Baghdad-to-London/sparql
http://www.w3.org/2002/07/owl#,https://api.druid.datalegend.net/datasets/nlgis/mint/sparql
http://www.w3.org/2004/02/skos/core#,http://bio2rdf.org/sparql
http://www.w3.org/1999/02/22-rdf-syntax-ns#,https://data.gesis.org/claimskg/sparql
http://www.w3.org/2002/07/owl#,https://opendata.mfcr.cz/lod/sparql
http://www.w3.org/2002/07/owl#,https://data.mpsv.cz/sparql/
http://www.w3.org/2000/01/rdf-schema#,https://chemblmirror.rdf.bigcat-bioinformatics.org/sparql
http://www.w3.org/2000/01/rdf-schema#,http://linkedlifedata.com/sparql
http://www.w3.org/2004/02/skos/core#,https://ldf.fi/warsa/sparql
http://www.w3.org/1999/02/22-rdf-syntax-ns#,https://ldf.fi/ww1lod/sparql
http://www.w3.org/1999/02/22-rdf-syntax-ns#,http://ldf.fi/kirjasampo/sparql
http://www.w3.org/ns/shacl#,https://hitontology.eu/sparql
http://www.w3.org/2004/02/skos/core#,https://api.druid.datalegend.net/datasets/CLARIAH-VL/Ghent-Gazetteer/sparql
http://www.w3.org/2002/07/owl#,https://knowledge.brc.riken.jp/sparql
http://www.w3.org/2000/01/rdf-schema#,https://ts.glytoucan.org/sparql
http://www.w3.org/2000/01/rdf-schema#,https://api.druid.datalegend.net/datasets/dataLegend/gemeentegeschiedenis/sparql
http://www.w3.org/1999/02/22-rdf-syntax-ns#,https://zbw.eu/beta/sparql/gnd/query
http://www.w3.org/1999/02/22-rdf-syntax-ns#,https://dbmi-icode-01.dbmi.pitt.edu/sparql
http://spinrdf.org/spin#,http://demo.openlinksw.com/sparql
http://www.w3.org/1999/02/22-rdf-syntax-ns#,http://dati.camera.it/sparql
http://www.w3.org/1999/02/22-rdf-syntax-ns#,https://lov.linkeddata.es/dataset/lov/sparql
http://www.w3.org/1999/02/22-rdf-syntax-ns#,https://opendata1.opendata.u-psud.fr/sparql
http://www.w3.org/2004/02/skos/core#,https://vocab.nerc.ac.uk/sparql
http://www.w3.org/2003/11/swrl#,https://knowledge.brc.riken.jp/sparql
http://www.w3.org/2004/02/skos/core#,https://opendata.aragon.es/sparql
http://www.w3.org/1999/02/22-rdf-syntax-ns#,http://alaska.eagle-i.net/sparqler/sparql
http://www.w3.org/2002/07/owl#,https://www.snik.eu/sparql
http://www.w3.org/1999/02/22-rdf-syntax-ns#,https://triplestore.iccu.sbn.it/sparql
http://www.w3.org/ns/shacl#,https://sparql.uniprot.org/sparql
http://www.w3.org/2004/02/skos/core#,https://data.mvcr.gov.cz/sparql
http://www.w3.org/2000/01/rdf-schema#,https://data.cervantesvirtual.com/sparql
http://www.w3.org/2004/02/skos/core#,https://lsd.dbcls.jp/sparql
http://www.w3.org/ns/shacl#,http://lov.okfn.org/dataset/lov/sparql
http://www.w3.org/1999/02/22-rdf-syntax-ns#,http://kaiko.getalp.org/sparql
http://www.w3.org/2000/01/rdf-schema#,https://weakg.i3s.unice.fr/sparql
http://www.w3.org/2004/02/skos/core#,http://api.finto.fi/sparql
http://www.w3.org/ns/shacl#,https://api.finto.fi/sparql
http://www.w3.org/2000/01/rdf-schema#,https://xn--slovnk-7va.gov.cz/sparql
http://www.w3.org/1999/02/22-rdf-syntax-ns#,https://sparql.glyconavi.org/sparql
http://www.w3.org/2000/01/rdf-schema#,http://vocabs.ands.org.au/repository/api/sparql/ga_geologic-unit-type_v0-1
http://www.w3.org/2004/02/skos/core#,https://alma.uni.lu/sparql
http://www.w3.org/2000/01/rdf-schema#,https://cs.dbpedia.org/sparql
http://www.w3.org/2000/01/rdf-schema#,http://www.ss-framework.com/sparql
http://www.w3.org/2004/02/skos/core#,https://knowledge.brc.riken.jp/sparql
http://www.w3.org/2000/01/rdf-schema#,http://upr.eagle-i.net/sparqler/sparql
http://www.w3.org/2002/07/owl#,https://ldf.fi/warsa/sparql
http://www.w3.org/2000/01/rdf-schema#,http://d2kab.i3s.unice.fr/sparql
http://www.w3.org/2004/02/skos/core#,https://data.mpsv.cz/sparql/
http://www.w3.org/1999/02/22-rdf-syntax-ns#,https://api.druid.datalegend.net/datasets/dataLegend/Admissies-Haarlem/sparql
http://www.w3.org/2004/02/skos/core#,https://opendata.mfcr.cz/lod/sparql
http://spinrdf.org/spin#,https://lov.okfn.org/dataset/lov/sparql
http://www.w3.org/2000/01/rdf-schema#,https://fr.dbpedia.org/sparql
http://www.w3.org/ns/shacl#,https://lod.tamtamresearch.com/sparql
http://www.w3.org/1999/02/22-rdf-syntax-ns#,https://ontology.inrae.fr/frenchcropusage/sparql
http://www.w3.org/2002/07/owl#,http://bio2rdf.org/sparql
http://www.w3.org/ns/shacl#,https://api.druid.datalegend.net/datasets/HistoryOfWork/historyOfWork-all-latest/sparql
http://www.w3.org/2002/07/owl#,https://alma.uni.lu/sparql
http://www.w3.org/1999/02/22-rdf-syntax-ns#,https://data.cssz.cz/sparql
http://www.w3.org/2002/07/owl#,http://api.finto.fi/sparql
http://www.w3.org/1999/02/22-rdf-syntax-ns#,https://zbw.eu/beta/sparql/stw/query
http://www.w3.org/2002/07/owl#,https://data.mvcr.gov.cz/sparql
http://www.w3.org/2000/01/rdf-schema#,http://sparql.proconsortium.org/virtuoso/sparql
http://www.w3.org/1999/02/22-rdf-syntax-ns#,http://sparql.uniprot.org
http://www.w3.org/2000/01/rdf-schema#,https://covidontheweb.inria.fr/sparql
http://www.w3.org/2000/01/rdf-schema#,https://api.druid.datalegend.net/datasets/nlgis/cshapes/sparql
http://www.w3.org/1999/02/22-rdf-syntax-ns#,http://dbkwik.webdatacommons.org/sparql
http://www.w3.org/2000/01/rdf-schema#,http://metadb.riken.jp/sparql
http://www.w3.org/2002/07/owl#,https://lsd.dbcls.jp/sparql
http://www.w3.org/2002/07/owl#,https://opendata.aragon.es/sparql
http://www.w3.org/2004/02/skos/core#,https://www.snik.eu/sparql
http://www.w3.org/2000/01/rdf-schema#,https://coxpresdb.jp/sparql
http://www.w3.org/2002/07/owl#,http://linkeddata.finki.ukim.mk/sparql
http://www.w3.org/2000/01/rdf-schema#,http://data.persee.fr/sparql
http://www.w3.org/2002/07/owl#,https://vocab.nerc.ac.uk/sparql
http://www.w3.org/2002/07/owl#,https://beta.sparql.swisslipids.org/
http://www.w3.org/2000/01/rdf-schema#,https://api.druid.datalegend.net/datasets/mromanello/hucit/sparql
http://www.w3.org/2000/01/rdf-schema#,http://psm.eagle-i.net/sparqler/sparql
http://www.w3.org/2002/07/owl#,https://www.bgee.org/sparql
http://www.w3.org/2003/11/swrl#,https://metadb.riken.jp/sparql
http://www.w3.org/2002/07/owl#,http://es.dbpedia.org/sparql
http://www.w3.org/2002/07/owl#,http://sparql.europeana.eu
http://www.w3.org/2002/07/owl#,http://lod.openlinksw.com/sparql
http://www.w3.org/2004/02/skos/core#,https://bmrbpub.pdbj.org/search/rdf
http://www.w3.org/2002/07/owl#,http://ldf.fi/warsa/sparql
http://spinrdf.org/spin#,https://lov.linkeddata.es/dataset/lov/sparql
http://www.w3.org/2004/02/skos/core#,http://uriburner.com/sparql
http://www.w3.org/2002/07/owl#,https://data.europa.eu/sparql
http://www.w3.org/1999/02/22-rdf-syntax-ns#,http://demo.openlinksw.com/sparql
http://www.w3.org/2004/02/skos/core#,https://ts.glycosmos.org/sparql
http://www.w3.org/2002/07/owl#,https://opendatacommunities.org/sparql
http://www.w3.org/2000/01/rdf-schema#,https://api.druid.datalegend.net/datasets/nlgis/gemeentegeschiedenis/sparql
http://www.w3.org/2004/02/skos/core#,http://data.allie.dbcls.jp/sparql
http://www.w3.org/2000/01/rdf-schema#,https://ld.ncl.edu.tw/fuseki/lod/query
http://www.w3.org/2002/07/owl#,http://vocabs.ardc.edu.au/repository/api/sparql/aas_the-unified-astronomy-thesaurus_4-0-1
http://www.w3.org/1999/02/22-rdf-syntax-ns#,https://www.govdata.de/sparql
http://www.w3.org/1999/02/22-rdf-syntax-ns#,http://eventmedia.eurecom.fr/sparql
http://www.w3.org/ns/shacl#,https://yago-knowledge.org/sparql/query
http://www.w3.org/1999/02/22-rdf-syntax-ns#,http://aemet.linkeddata.es/sparql
http://www.w3.org/2000/01/rdf-schema#,http://vocabs.ands.org.au/repository/api/sparql/csiro_international-chronostratigraphic-chart_2018
http://www.w3.org/2004/02/skos/core#,http://environment.data.gov.uk/sparql/bwq/query
http://www.w3.org/2000/01/rdf-schema#,https://glyconnect.expasy.org/sparql
http://www.w3.org/1999/02/22-rdf-syntax-ns#,http://de.dbpedia.org/sparql
http://www.w3.org/2004/02/skos/core#,https://schema.gov.it/sparql
http://www.w3.org/1999/02/22-rdf-syntax-ns#,http://dbtune.org/bbc/peel/sparql
http://www.w3.org/2004/02/skos/core#,https://hu.dbpedia.org/sparql
http://www.w3.org/1999/02/22-rdf-syntax-ns#,https://api.druid.datalegend.net/datasets/AdamNet/Heritage/sparql
http://www.w3.org/2000/01/rdf-schema#,https://api.druid.datalegend.net/datasets/dataLegend/strikes/sparql
http://www.w3.org/2003/11/swrl#,http://lod.openlinksw.com/sparql
http://www.w3.org/1999/02/22-rdf-syntax-ns#,https://data.dia.gov.cz/sparql
http://www.w3.org/2004/02/skos/core#,https://digitaalerfgoed.poolparty.biz/PoolParty/sparql/term/id/cht
http://www.w3.org/2004/02/skos/core#,http://resource.geolba.ac.at/PoolParty/sparql/tectonicunit
http://www.w3.org/2002/07/owl#,https://metadb.riken.jp/sparql
http://www.w3.org/2000/01/rdf-schema#,https://rdf.metanetx.org/sparql
http://www.w3.org/2003/11/swrl#,https://www.bgee.org/sparql
http://www.w3.org/2002/07/owl#,https://clara.univ-nantes.fr/sparql
http://www.w3.org/2002/07/owl#,http://dbtune.org/classical/sparql
http://www.w3.org/2004/02/skos/core#,https://rdf.insee.fr/sparql
http://www.w3.org/2000/01/rdf-schema#,https://lov.okfn.org/dataset/lov/sparql
http://www.w3.org/1999/02/22-rdf-syntax-ns#,https://id.nlm.nih.gov/mesh/sparql
http://www.w3.org/2002/07/owl#,https://ld.cultural.jp/sparql
http://www.w3.org/1999/02/22-rdf-syntax-ns#,https://joinup.ec.europa.eu/sparql
http://www.w3.org/2002/07/owl#,http://msm.eagle-i.net/sparqler/sparql
http://www.w3.org/2004/02/skos/core#,https://linked.opendata.cz/sparql
http://www.w3.org/2002/07/owl#,https://semanticweb.cs.vu.nl/dss/sparql
http://www.w3.org/1999/02/22-rdf-syntax-ns#,https://www.thegazette.co.uk/sparql
http://www.w3.org/2000/01/rdf-schema#,https://ldf.fi/folklore/sparql
http://www.w3.org/1999/02/22-rdf-syntax-ns#,https://dati.camera.it/sparql
http://www.w3.org/1999/02/22-rdf-syntax-ns#,http://hkcan.julac.org/lod/sparql
http://www.w3.org/ns/shacl#,http://uriburner.com/sparql
http://www.w3.org/2002/07/owl#,http://data.cervantesvirtual.com/sparql
http://www.w3.org/2002/07/owl#,http://geo.linkeddata.es/sparql
http://www.w3.org/2000/01/rdf-schema#,https://api.druid.datalegend.net/datasets/Per-LOD-ad-Astra/Sleutelkastje/sparql
http://www.w3.org/2002/07/owl#,https://query.portal.mardi4nfdi.de/proxy/wdqs/bigdata/namespace/wdq/sparql
http://www.w3.org/1999/02/22-rdf-syntax-ns#,https://api.druid.datalegend.net/datasets/AdamNet/Geography/sparql
http://www.w3.org/2000/01/rdf-schema#,https://api.druid.datalegend.net/datasets/MiconSchorsij/OnTheWaterfront/sparql
http://www.w3.org/2004/02/skos/core#,https://ja.dbpedia.org/sparql
http://www.w3.org/2002/07/owl#,http://sparql.lynx-project.eu
http://www.w3.org/1999/02/22-rdf-syntax-ns#,http://caligraph.org/sparql
http://www.w3.org/2000/01/rdf-schema#,https://api.druid.datalegend.net/datasets/dataLegend/Clio-Infra/sparql
http://www.w3.org/2002/07/owl#,http://vocab.getty.edu/sparql
http://www.w3.org/2002/07/owl#,https://api.druid.datalegend.net/datasets/andb/andb-leden/sparql
http://www.w3.org/1999/02/22-rdf-syntax-ns#,https://dba-rdf.biosciencedbc.jp/sparql
http://www.w3.org/2000/01/rdf-schema#,http://ldf.fi/semparl/sparql
http://www.w3.org/2004/02/skos/core#,https://query.wikidata.org/bigdata/namespace/wdq/sparql
http://www.w3.org/1999/02/22-rdf-syntax-ns#,http://sparql.datao.net/sparql
http://www.w3.org/2000/01/rdf-schema#,http://data.bibliotheken.nl/sparql
http://www.w3.org/2004/02/skos/core#,https://api.druid.datalegend.net/datasets/dataLegend/CEDAR-S/sparql
http://www.w3.org/1999/02/22-rdf-syntax-ns#,http://uccaribe.eagle-i.net/sparqler/sparql
http://www.w3.org/2000/01/rdf-schema#,https://api.kunstmuseum.nl/query/proxy/wdqs/bigdata/namespace/wdq/sparql
http://www.w3.org/2000/01/rdf-schema#,https://www.foodie-cloud.org/sparql
http://www.w3.org/2000/01/rdf-schema#,https://triplestore.iccu.sbn.it/sparql
http://www.w3.org/2002/07/owl#,https://ontology.inrae.fr/bsv/sparql
http://www.w3.org/2004/02/skos/core#,http://vocab.nerc.ac.uk/sparql/
http://www.w3.org/2000/01/rdf-schema#,http://alaska.eagle-i.net/sparqler/sparql
http://www.w3.org/2000/01/rdf-schema#,http://dati.camera.it/sparql
http://www.w3.org/2000/01/rdf-schema#,https://lov.linkeddata.es/dataset/lov/sparql
http://www.w3.org/2002/07/owl#,http://datos.bne.es/sparql
http://www.w3.org/2004/02/skos/core#,https://es.dbpedia.org/sparql
http://www.w3.org/2000/01/rdf-schema#,https://opendata1.opendata.u-psud.fr/sparql
http://www.w3.org/2004/02/skos/core#,https://datos.bne.es/sparql
http://www.w3.org/2002/07/owl#,https://hitontology.eu/sparql
http://www.w3.org/2000/01/rdf-schema#,https://zbw.eu/beta/sparql/gnd/query
http://www.w3.org/2000/01/rdf-schema#,https://dbmi-icode-01.dbmi.pitt.edu/sparql
http://www.w3.org/2004/02/skos/core#,http://rdf.geneontology.org/blazegraph/sparql
http://www.w3.org/2002/07/owl#,http://sparql.archives-ouvertes.fr/sparql
http://www.w3.org/2003/11/swrl#,http://lov.okfn.org/dataset/lov/sparql
http://www.w3.org/1999/02/22-rdf-syntax-ns#,https://cs.dbpedia.org/sparql
http://www.w3.org/2004/02/skos/core#,http://wasabi.inria.fr/sparql
http://www.w3.org/1999/02/22-rdf-syntax-ns#,https://api.druid.datalegend.net/datasets/MiconSchorsij/thesaurus/sparql
http://www.w3.org/1999/02/22-rdf-syntax-ns#,https://xn--slovnk-7va.gov.cz/sparql
http://www.w3.org/2000/01/rdf-schema#,https://sparql.glyconavi.org/sparql
http://www.w3.org/1999/02/22-rdf-syntax-ns#,http://vocabs.ands.org.au/repository/api/sparql/ga_geologic-unit-type_v0-1
http://www.w3.org/2002/07/owl#,http://jsu.eagle-i.net/sparqler/sparql
http://www.w3.org/2004/02/skos/core#,https://lod.tamtamresearch.com/sparql
http://www.w3.org/2000/01/rdf-schema#,http://kaiko.getalp.org/sparql
http://www.w3.org/ns/shacl#,https://api.druid.datalegend.net/datasets/nlgis/mint/sparql
http://www.w3.org/1999/02/22-rdf-syntax-ns#,https://weakg.i3s.unice.fr/sparql
http://www.w3.org/2002/07/owl#,https://kaiko.getalp.org/sparql
http://www.w3.org/2002/07/owl#,https://api.druid.datalegend.net/datasets/IISG/jobHoard/sparql
http://www.w3.org/1999/02/22-rdf-syntax-ns#,https://data.cervantesvirtual.com/sparql
http://www.w3.org/2004/02/skos/core#,https://lod.sztaki.hu/sparql
http://www.w3.org/2000/01/rdf-schema#,https://data.gesis.org/claimskg/sparql
http://www.w3.org/2002/07/owl#,https://api.finto.fi/sparql
http://www.w3.org/2002/07/owl#,http://lov.okfn.org/dataset/lov/sparql
http://www.w3.org/2000/01/rdf-schema#,https://api.druid.datalegend.net/datasets/HistoryOfWork/historyOfWork-all-latest/services/historyOfWork-all-latest/sparql
http://www.w3.org/ns/shacl#,https://www.snik.eu/sparql
http://www.w3.org/2002/07/owl#,https://ldf.fi/mmm/sparql
http://www.w3.org/2002/07/owl#,https://sparql.uniprot.org/sparql
http://www.w3.org/1999/02/22-rdf-syntax-ns#,https://ts.glytoucan.org/sparql
http://www.w3.org/1999/02/22-rdf-syntax-ns#,https://api.druid.datalegend.net/datasets/dataLegend/gemeentegeschiedenis/sparql
http://www.w3.org/2002/07/owl#,http://utep.eagle-i.net/sparqler/sparql
http://www.w3.org/2002/07/owl#,https://sparql.string-db.org/
http://www.w3.org/1999/02/22-rdf-syntax-ns#,https://api.druid.datalegend.net/datasets/ESTA-DEMO/esta-demo-viz/sparql
http://www.w3.org/2000/01/rdf-schema#,http://ldf.fi/kirjasampo/sparql
http://www.w3.org/2002/07/owl#,https://data.persee.fr/sparql
http://www.w3.org/1999/02/22-rdf-syntax-ns#,https://chemblmirror.rdf.bigcat-bioinformatics.org/sparql
http://www.w3.org/1999/02/22-rdf-syntax-ns#,http://linkedlifedata.com/sparql
http://www.w3.org/2000/01/rdf-schema#,https://ldf.fi/ww1lod/sparql
http://www.w3.org/2004/02/skos/core#,https://triplestore.iccu.sbn.it/sparql
http://www.w3.org/2004/02/skos/core#,http://alaska.eagle-i.net/sparqler/sparql
http://www.w3.org/1999/02/22-rdf-syntax-ns#,https://opendata.aragon.es/sparql
http://www.w3.org/2000/01/rdf-schema#,http://vocab.nerc.ac.uk/sparql/
http://www.w3.org/1999/02/22-rdf-syntax-ns#,https://vocab.nerc.ac.uk/sparql
http://www.w3.org/2004/02/skos/core#,http://dati.camera.it/sparql
http://www.w3.org/2004/02/skos/core#,https://lov.linkeddata.es/dataset/lov/sparql
http://www.w3.org/2000/01/rdf-schema#,https://es.dbpedia.org/sparql
http://www.w3.org/2000/01/rdf-schema#,https://datos.bne.es/sparql
http://spinrdf.org/spin#,http://uriburner.com/sparql
http://www.w3.org/2000/01/rdf-schema#,http://rdf.geneontology.org/blazegraph/sparql
http://www.w3.org/1999/02/22-rdf-syntax-ns#,http://linkeddata.finki.ukim.mk/sparql
http://www.w3.org/2004/02/skos/core#,https://zbw.eu/beta/sparql/gnd/query
http://www.w3.org/2000/01/rdf-schema#,http://wasabi.inria.fr/sparql
http://www.w3.org/2004/02/skos/core#,https://sparql.glyconavi.org/sparql
http://www.w3.org/2002/07/owl#,https://data.cssz.cz/sparql
http://www.w3.org/1999/02/22-rdf-syntax-ns#,https://alma.uni.lu/sparql
http://www.w3.org/1999/02/22-rdf-syntax-ns#,http://api.finto.fi/sparql
